right_hand_timestamp,right_hand_index,right_hand_accel_x,right_hand_accel_y,right_hand_accel_z,right_hand_gyro_x,right_hand_gyro_y,right_hand_gyro_z,right_hand_battery_percentage,left_hand_timestamp,left_hand_index,left_hand_accel_x,left_hand_accel_y,left_hand_accel_z,left_hand_gyro_x,left_hand_gyro_y,left_hand_gyro_z,left_hand_battery_percentage,right_leg_timestamp,right_leg_index,right_leg_accel_x,right_leg_accel_y,right_leg_accel_z,right_leg_gyro_x,right_leg_gyro_y,right_leg_gyro_z,right_leg_battery_percentage,left_leg_timestamp,left_leg_index,left_leg_accel_x,left_leg_accel_y,left_leg_accel_z,left_leg_gyro_x,left_leg_gyro_y,left_leg_gyro_z,left_leg_battery_percentage
3.866,74,8.9297,-3.892,-8.2893,-0.3978,-0.0567,-0.3646,75,3.254,62,-1.689,6.4697,-13.7259,-1.2632,0.1547,-0.1788,74,3.394,65,8.2042,-3.5887,-10.5777,0.0447,0.8584,0.553,70,4.11,79,11.9348,-5.5021,-10.4139,1.6368,-0.4851,-0.4865,39
3.918,75,4.6451,-4.4305,-7.4889,0.3841,0.641,-0.0166,75,3.306,63,-2.4616,7.7104,-12.0388,-1.2425,-0.5578,-0.8169,74,3.446,66,5.583,-3.3981,-12.0041,0.3842,1.3049,1.0795,70,4.162,80,13.8278,-4.0547,-8.4456,1.0219,0.1878,-0.344,39
3.97,76,3.8361,-3.9096,-8.033,0.006,-0.0257,0.5739,75,3.357,64,0.9891,10.1664,-9.7829,-1.5868,-1.0798,-1.2826,74,3.498,67,4.9339,-1.3934,-15.433,0.764,1.4253,1.4116,70,4.214,81,12.3293,-3.7251,-8.4366,0.5705,0.7104,0.2158,39
4.021,77,5.6949,-3.7976,-8.9348,0.3231,0.5941,1.0848,75,3.409,65,4.7266,10.4049,-15.0798,-1.8382,-1.4607,-1.3426,74,3.55,68,4.7846,-6.254,-19.2686,1.1632,1.0681,1.6711,70,4.266,82,8.9932,-3.1957,-7.149,0.4169,1.2035,0.6643,39
4.073,78,6.1415,-3.6313,-7.8466,0.9102,0.9238,1.4684,75,3.461,66,6.0026,10.8131,-15.6876,-0.6698,-0.387,-1.0867,74,3.602,69,5.8666,-1.6932,-18.9691,0.7282,1.4044,1.1212,70,4.318,83,7.8516,-1.8817,-8.0397,0.9789,1.5633,0.1681,39
4.125,79,9.5399,-4.0458,-10.294,1.3387,1.3465,1.7483,75,3.513,67,4.4573,7.7922,-14.0641,-1.0845,-0.4816,-0.1278,74,3.653,70,9.1672,1.8665,-16.9678,0.1366,1.7033,0.3054,70,4.369,84,7.1648,-0.2572,-11.6366,1.2635,1.8259,-0.1281,39
4.177,80,12.0203,-3.5505,-10.6711,0.4139,1.6652,1.9265,75,3.565,68,2.6197,4.6382,-12.6057,-1.337,0.03,0.4857,74,3.705,71,9.012,1.5466,-17.1551,-0.5277,0.5698,-0.0166,70,4.421,85,4.4573,0.2166,-9.7084,0.3401,1.0037,0.2605,39
4.229,81,8.5133,-0.2472,-11.2004,-0.3753,1.7215,2.0827,75,3.616,69,1.1606,4.0502,-11.6314,-0.3756,0.701,1.0198,74,3.757,72,7.3405,0.552,-14.8108,-1.0604,-0.2576,-0.5334,70,4.473,86,7.0503,-5.1387,-5.0942,0.5548,1.2619,0.2489,39
4.28,82,0.681,3.4472,-11.2,-0.9513,1.9388,2.0396,75,3.668,70,-0.9,6.5663,-11.5409,-0.0399,1.1448,0.6867,74,3.809,73,6.384,3.6191,-13.217,-1.1252,-0.3871,-1.0061,70,4.525,87,10.2629,-3.8622,-7.0233,0.7178,1.2472,-0.4897,39
4.332,83,-1.8179,-0.3369,-12.3627,-0.7027,0.7457,1.0025,75,3.72,71,-2.7158,9.0757,-9.6151,0.1902,1.0311,0.3813,74,3.861,74,5.2514,-1.3432,-11.4385,-0.2527,-0.3868,-1.4083,70,4.576,88,6.1735,-4.2856,-13.1071,1.1986,0.7665,-1.0283,39
4.384,84,-2.2932,-3.2186,-10.4996,-0.5317,-0.1251,0.6533,75,3.772,72,-0.201,10.961,-14.9573,0.0402,0.0799,0.8088,74,3.912,75,9.0984,-5.3224,-8.6517,0.2916,-0.836,-0.7923,70,4.628,89,7.7893,-0.4588,-14.3709,0.8398,-0.1074,-0.4175,39
4.436,85,-1.0134,-5.7303,-10.4005,-0.5739,-0.7606,1.1534,75,3.824,73,4.2398,12.6301,-16.1009,0.7011,0.7374,0.0856,74,3.964,76,11.9062,-0.3709,-14.0297,-0.232,-0.4278,-0.6943,70,4.68,90,6.1945,-1.2792,-9.9352,-0.0642,-0.7424,-0.0478,39
4.487,86,4.318,-9.3799,-11.6054,0.2539,-1.2245,1.5185,75,3.875,74,0.874,8.1967,-14.1914,-0.06,1.1141,-0.1517,74,4.016,77,11.1161,-0.2574,-11.8488,-0.8445,0.3661,0.0532,70,4.732,91,5.629,-5.066,-6.3508,0.5996,-1.2087,-0.1417,39
4.539,87,8.209,-9.7964,-9.4762,0.7419,-0.6388,1.6494,75,3.927,75,-0.0426,4.9164,-12.351,0.0347,0.6319,0.3084,74,4.068,78,9.9772,-5.1411,-15.7351,-0.8603,-0.4062,0.5616,70,4.784,92,7.554,-3.5856,-2.0273,-0.2395,-1.5489,-0.0065,39
4.591,88,6.4911,-7.9402,-8.6372,0.9312,-0.3908,0.7285,75,3.979,76,0.176,5.5008,-13.3035,0.697,-0.2115,-0.4576,74,4.119,79,8.7695,-0.1248,-14.1012,0.0486,-0.9699,0.9146,70,4.835,93,10.6306,-7.9137,-4.8703,0.2056,-1.3499,0.4813,39
4.643,89,8.1368,-0.4052,-8.1529,0.6779,-0.1662,-0.1434,75,4.031,77,0.0232,7.0373,-9.97,-0.1713,-0.3439,-0.3032,74,4.171,80,6.0545,-1.1884,-11.5936,0.196,-1.2579,1.3074,70,4.887,94,11.7731,-6.5693,-6.6938,-0.2222,-0.3003,0.4394,39
4.695,90,10.9962,-1.8181,-9.325,-0.1826,0.5611,-0.7798,75,4.083,78,-0.7786,6.7061,-9.9508,-0.4285,-0.3258,-0.8661,74,4.223,81,5.9784,0.8865,-10.211,0.8195,-0.2397,1.4516,70,4.939,95,10.9652,-3.8352,-5.5826,-0.8392,0.4658,1.001,39
