right_hand_timestamp,right_hand_index,right_hand_accel_x,right_hand_accel_y,right_hand_accel_z,right_hand_gyro_x,right_hand_gyro_y,right_hand_gyro_z,right_hand_battery_percentage,left_hand_timestamp,left_hand_index,left_hand_accel_x,left_hand_accel_y,left_hand_accel_z,left_hand_gyro_x,left_hand_gyro_y,left_hand_gyro_z,left_hand_battery_percentage,right_leg_timestamp,right_leg_index,right_leg_accel_x,right_leg_accel_y,right_leg_accel_z,right_leg_gyro_x,right_leg_gyro_y,right_leg_gyro_z,right_leg_battery_percentage,ball_timestamp,ball_index,ball_accel_x,ball_accel_y,ball_accel_z,ball_gyro_x,ball_gyro_y,ball_gyro_z,ball_battery_percentage
4.75,91,4.8117,-1.8808,-7.7597,0.3129,-0.0796,-0.2464,75,4.286,82,4.9903,3.4729,-9.6673,0.5045,0.4326,0.1597,85,4.646,89,9.443,0.165,-15.3483,1.1979,1.4725,-1.0775,74,85207.982,1647715,0.6515,2.9695,-0.4985,-0.2471,-2.1631,1.6219,46
4.802,92,4.43,-1.9655,-3.0722,0.8497,-0.5191,-0.0612,75,4.338,83,4.2241,3.3922,-9.4152,0.6584,0.6657,0.0163,85,4.698,90,9.9275,-1.628,-15.8215,1.5508,1.7531,-1.2768,74,85208.034,1647716,0.6488,2.1483,-2.015,-0.0167,-2.2418,1.1357,46
4.854,93,4.4978,-1.9934,-0.5421,0.6509,-0.2892,0.1266,75,4.389,84,4.2275,3.9294,-9.463,0.5103,0.9983,-0.0252,85,4.75,91,10.017,-6.2132,-19.5521,1.4,0.6702,-0.5399,74,85208.085,1647717,0.6575,1.5496,-3.1532,0.1524,-2.2993,0.7828,46
4.905,94,2.5867,-2.2761,-2.4789,0.4593,0.2864,0.4295,75,4.441,85,7.3233,4.9176,-9.8324,1.0442,0.772,-0.2448,85,4.802,92,1.9867,-7.9431,-22.2749,1.4021,0.4515,-0.2743,74,85208.137,1647718,5.8382,6.0559,-10.3269,0.5912,-2.3412,0.9333,46
4.957,95,1.2546,-2.3272,-5.1328,0.228,0.4977,0.6824,75,4.493,86,8.6315,5.3406,-9.9203,1.1368,0.5288,-0.0692,85,4.853,93,1.1214,-3.5768,-21.7697,1.0608,0.4531,0.0161,74,85208.189,1647719,4.3929,5.053,-8.7309,0.943,-2.3718,1.3414,46
5.009,96,0.6762,-2.5058,-6.9566,0.1623,0.5843,0.9795,75,4.545,87,9.8958,5.4784,-9.2018,0.6365,-0.2194,0.2047,85,4.905,94,3.4481,-2.3582,-19.3433,0.7611,0.3751,0.3024,74,85208.241,1647720,3.2579,4.2698,-7.2894,1.1653,-2.3941,1.6547,46
5.061,97,-2.5322,-0.8382,-7.9816,0.7166,0.7239,0.8447,75,4.597,88,9.7175,4.8288,-8.5907,-0.0939,-0.4036,0.2651,85,4.957,95,5.0299,-2.042,-17.1837,0.5433,0.3867,0.2775,74,85208.292,1647721,2.4148,3.6994,-6.2153,1.2995,-2.4104,1.8834,46
5.113,98,3.2095,-5.8095,-3.2342,1.1974,-0.141,-0.0586,75,4.648,89,8.3163,3.6585,-8.2329,-0.1497,-0.4244,0.1375,85,5.009,96,6.2326,-1.6642,-15.4842,0.3853,0.4175,0.2246,74,85208.344,1647722,1.7817,3.2952,-5.4261,1.3642,-2.4223,2.0503,46
5.164,99,0.69,-0.0445,-5.5093,0.7112,-0.1751,-0.009,75,4.7,90,7.1791,3.0382,-8.2231,0.12,-0.4314,-0.011,85,5.06,97,7.0301,-1.3008,-14.1668,0.3092,0.3984,0.1964,74,85208.396,1647723,0.4971,4.6449,-1.3968,1.357,-2.431,2.0299,46
5.216,100,5.5612,-5.2302,-7.6813,0.3664,-0.7763,-0.0058,75,4.752,91,7.1941,3.0257,-8.3329,0.3666,-0.3827,-0.1977,85,5.112,98,7.5688,-1.0726,-13.0611,0.2381,0.2058,0.2,74,85208.447,1647724,0.0745,1.3843,-0.8705,1.0671,-1.4828,2.1497,46
5.268,101,7.1621,-5.8025,-5.0618,-0.4099,0.0331,0.6606,75,4.804,92,7.3501,3.2132,-8.6668,0.5358,0.0551,-0.3523,85,5.164,99,8.2598,-0.691,-12.462,0.1633,0.0004,0.1484,74,85208.499,1647725,-0.0533,0.5669,-2.9126,1.0273,-0.3935,2.2446,46
5.32,102,2.822,-6.7811,-5.7066,0.3652,-0.0905,0.908,75,4.856,93,7.0977,3.2733,-8.8827,0.8389,0.4873,-0.3636,85,5.216,100,8.3809,-0.8034,-11.9996,0.0847,-0.2525,0.0707,74,85208.551,1647726,3.5004,-0.5789,-6.6592,1.0283,0.4014,2.3139,46
5.372,103,-0.3497,-6.5068,-6.2107,0.898,-0.1882,1.2714,75,4.908,94,5.9214,3.543,-9.2998,1.2766,0.7243,-0.1971,85,5.268,101,8.7528,-0.6319,-11.9563,0.0479,-0.4635,0.0474,74,85208.603,1647727,2.9837,-0.3613,-6.9061,0.0726,0.2181,2.3638,46
5.423,104,-2.5914,-4.2821,-5.9818,1.3298,-0.5202,1.2667,75,4.959,95,5.4173,4.7678,-9.9548,1.6035,0.5284,-0.1232,85,5.319,102,8.9156,-0.3583,-11.6831,0.0125,-0.7127,0.0891,74,85208.654,1647728,2.5125,-0.1321,-7.2409,-0.6249,0.1011,2.4009,46
5.475,105,-1.1802,-3.8388,-5.6705,0.4022,-0.183,0.6169,75,5.011,96,6.4689,5.5062,-10.7749,1.8382,0.2247,-0.2172,85,5.371,103,10.43,-0.34,-11.841,-0.0898,-1.1936,0.2195,74,85208.706,1647729,2.1742,0.0359,-7.4734,-1.1339,0.0267,2.428,46
5.527,106,0.3863,-3.646,-11.8442,-0.3838,0.0383,-0.1117,75,5.063,97,8.0631,6.1458,-11.9504,1.2734,0.4038,-0.215,85,5.423,104,12.878,0.1087,-11.5581,0.0716,-1.5445,0.1502,74,85208.758,1647730,1.9353,0.1603,-7.6317,-1.5055,-0.0131,2.4477,46
5.579,107,3.6543,-0.2588,-13.1468,0.3943,-0.3944,-0.1351,75,5.115,98,7.2271,5.9064,-11.5346,1.3061,0.5554,-0.2998,85,5.475,105,11.0868,-0.7671,-12.0535,0.5759,-1.6284,-0.391,74,85208.81,1647731,1.765,0.246,-7.7517,-1.7766,-0.0308,2.4622,46
5.63,108,5.7967,-2.7053,-11.0384,0.4132,-0.9572,-0.618,75,5.167,99,6.7562,6.264,-11.4956,1.4474,0.6665,-0.2863,85,5.526,106,10.6651,0.1304,-9.0648,1.0968,-1.665,-0.8986,74,85208.862,1647732,0.4207,-2.2274,-12.3327,-1.676,-0.4397,2.4727,46
5.682,109,9.1829,-7.1722,-10.844,-0.1376,-1.333,-0.02,75,5.218,100,6.4842,6.3785,-11.6605,1.3074,0.762,-0.3437,85,5.578,107,10.3975,-0.089,-8.1372,0.5454,-0.5887,-1.3293,74,85208.913,1647733,0.432,-0.6942,-10.8913,-0.9705,-0.984,2.4804,46
5.734,110,11.425,-6.8625,-7.9022,-0.742,-0.5579,0.4283,75,5.27,101,6.392,6.0581,-11.7024,1.2823,1.0696,-0.431,85,5.63,108,10.6553,-1.3978,-8.5216,0.6729,0.2487,-1.6439,74,85208.965,1647734,0.3604,0.4419,-9.6407,-0.4178,-1.3813,2.486,46
5.786,111,8.3566,-7.0772,-7.588,0.1328,0.2752,0.7547,75,5.322,102,6.0882,5.4419,-11.4423,1.1811,1.2944,-0.5208,85,5.682,109,11.4682,-1.6808,-9.4068,1.1677,0.8598,-1.8738,74,85209.017,1647735,5.6214,5.6536,-6.1909,-0.1227,-0.9403,2.4901,46
5.838,112,5.2198,-6.2777,-9.2156,0.0433,0.3588,0.9618,75,5.374,103,4.9558,4.568,-11.3011,0.8417,1.5572,-0.4229,85,5.734,110,12.5106,-2.6816,-11.366,1.5287,1.3059,-2.0385,74,85209.069,1647736,4.2399,4.1516,-7.5627,-0.0087,-0.4831,2.493,46
5.889,113,3.4944,-4.2516,-9.3914,0.706,0.024,0.788,75,5.426,104,4.7875,4.1577,-11.8273,1.286,1.4632,-0.3471,85,5.785,111,10.2621,-2.7492,-13.4883,1.7923,1.6047,-1.9632,74,85209.12,1647737,3.2108,3.0587,-8.1829,0.0818,-0.1355,2.4952,46
5.941,114,2.5599,-4.6585,-6.6939,0.2666,0.0957,0.6453,75,5.477,105,7.1239,5.3817,-11.8483,1.0614,0.7932,-0.035,85,5.837,112,12.7555,-6.8042,-7.2603,0.9074,0.4978,-0.7578,74,85209.172,1647738,2.4393,2.2467,-8.6455,0.1552,0.1294,2.4968,46
5.993,115,1.2317,-3.6656,-7.3396,-0.2662,0.635,0.6722,75,5.529,106,10.1192,5.9593,-11.9523,0.4531,0.7896,0.4058,85,5.889,113,14.5753,-2.3662,-4.212,1.3243,-0.3018,-0.8101,74,85209.224,1647739,1.8431,1.6311,-8.9752,0.2193,0.3354,2.498,46
6.045,116,-0.4259,-2.4494,-13.3533,-0.6512,-0.0951,-0.1627,75,5.581,107,9.019,4.9563,-9.8518,-0.3493,1.2547,0.6583,85,5.941,114,11.3763,-1.3886,-7.8408,1.1319,-0.1383,-0.4673,74,85209.275,1647740,1.3934,1.1757,-9.2216,0.275,0.4953,2.4988,46
6.097,117,4.7468,0.8846,-14.0924,0.1991,-0.3726,-0.7939,75,5.633,108,7.5059,3.3968,-8.7393,0.3623,1.5878,0.8701,85,5.993,115,10.9249,-0.53,-9.3844,0.9061,0.1111,-0.3002,74,85209.327,1647741,1.1868,1.7599,-9.943,0.3269,0.6222,2.4994,46
6.148,118,8.522,-3.2809,-18.2818,0.8197,-0.9413,-0.5949,75,5.685,109,4.9796,2.6733,-8.8313,0.9362,1.3756,0.954,85,6.044,116,10.2924,0.0302,-9.6247,0.6139,0.1385,-0.0697,74,85209.379,1647742,4.5367,3.4407,-6.3585,0.23,0.9365,2.3287,46
6.2,119,8.8666,-0.4569,-15.2648,-0.0791,-0.0069,0.2425,75,5.736,110,4.7443,2.8144,-8.8446,1.3292,1.3459,0.7039,85,6.096,117,10.0534,0.0785,-9.5307,0.3649,-0.0597,0.0938,74,85209.431,1647743,3.402,2.7607,-5.7596,0.132,1.3722,1.3415,46
6.252,120,4.0262,-5.5312,-10.9296,0.6136,0.6772,0.8536,75,5.788,111,4.2004,3.7238,-9.8426,1.6418,1.2963,0.4216,85,6.148,118,9.7097,0.5785,-10.5889,0.1415,-0.419,0.1248,74,85209.482,1647744,-2.7486,-3.243,-12.2291,-0.4244,1.6901,1.351,46
6.304,121,0.7754,-3.7249,-9.6683,0.8344,1.1767,1.2996,75,5.84,112,4.8378,4.6313,-10.4052,1.87,0.8653,-0.0847,85,6.2,119,9.751,0.3909,-10.7191,-0.1296,-0.9515,0.1957,74,85209.535,1647745,-1.1469,-2.3687,-9.3928,-0.9876,1.9222,1.5051,46
6.356,122,-0.9373,-3.5829,-11.8463,1.1648,1.2249,1.6252,75,5.892,113,8.4508,5.4069,-10.1274,1.5909,-0.0411,-0.3948,85,6.252,120,12.3825,0.5747,-11.0217,-0.0628,-1.3679,0.076,74,85209.586,1647746,-0.144,-1.5758,-6.4833,-1.3987,2.0916,1.6139,46
6.407,123,1.3109,-2.1305,-16.6425,0.8868,0.6758,1.2063,75,5.944,114,10.2817,6.2616,-10.9515,1.149,0.0249,-0.2215,85,6.303,121,13.3625,-1.9248,-11.538,0.6291,-1.6717,-0.4065,74,85209.638,1647747,0.5923,-0.9781,-4.3634,-1.6987,2.2152,1.6917,46
6.459,124,2.7663,-5.0592,-15.7903,0.3193,-0.1761,0.2173,75,5.995,115,9.941,5.4525,-9.8229,0.6784,0.0821,-0.0741,85,6.355,122,12.4595,0.3257,-9.5222,1.1357,-1.3657,-0.9707,74,85209.69,1647748,1.1479,-0.5336,-2.8026,-1.9177,2.3054,1.7454,46
6.511,125,-0.1511,-0.0979,-15.1798,0.9074,-0.5416,0.0004,75,6.047,116,8.2721,4.5228,-9.3242,0.8999,0.0511,0.1411,85,6.407,123,10.4717,0.907,-8.3586,0.9474,-0.3632,-1.3825,74,85209.741,1647749,1.5379,-0.2411,-1.6652,-2.0775,2.3713,1.7816,46
6.563,126,4.9474,-1.3699,-11.8646,0.6377,-1.0646,-0.4336,75,6.099,117,6.7377,4.4092,-9.1198,1.281,0.343,0.1468,85,6.459,124,9.5375,0.6843,-8.9652,1.3049,0.4133,-1.683,74,85209.793,1647750,-0.1078,-0.0826,-3.8697,-1.6585,1.1716,1.976,46
6.615,127,8.6684,-4.218,-8.4829,1.1398,-1.2999,-0.4734,75,6.151,118,5.9428,4.6071,-8.8248,1.0318,0.693,-0.1974,85,6.511,125,8.8251,-0.1552,-9.8126,1.4891,0.98,-1.9023,74,85209.845,1647751,-1.2823,1.3707,-2.5564,-0.5573,0.192,2.1178,46
6.666,128,8.104,-5.8383,-3.847,0.1545,-0.2663,0.3311,75,6.203,119,6.2152,3.6557,-8.2955,0.9884,1.1848,-0.8301,85,6.562,126,6.1944,-3.1574,-15.1666,1.4236,1.3936,-1.8597,74,85209.897,1647752,-1.1592,2.5666,-2.145,0.2671,-0.523,2.2214,46
6.718,129,2.9304,-7.066,-5.0164,0.7872,0.488,0.9183,75,6.255,120,4.5971,4.7393,-9.7184,1.3931,1.5438,-1.0941,85,6.614,127,7.3273,2.8086,-19.0741,0.8578,0.3564,-1.0175,74,85209.948,1647753,-5.9169,-3.3846,0.9978,0.8688,-0.263,2.297,46
6.77,130,0.2422,-5.9398,-9.5349,0.2855,1.0386,1.3469,75,6.306,121,6.0654,6.3964,-9.3032,1.3775,1.1353,-0.9412,85,6.666,128,8.3098,1.9166,-19.0232,0.5683,-0.0892,-0.8897,74,85210.0,1647754,-5.9338,-2.1553,-0.0255,1.308,-0.15,2.3521,46
6.822,131,0.5361,-5.8208,-14.1764,0.1624,0.122,1.6596,75,6.358,122,8.1965,7.5238,-9.9282,1.6771,0.4219,-0.9346,85,6.718,129,9.7918,3.0303,-18.3291,0.4481,-0.1177,-0.7957,74,85210.052,1647755,-6.0216,-1.1234,-0.4739,1.6285,-0.1666,2.3924,46
6.874,132,0.1646,-4.6478,-17.7419,0.5397,-0.5803,1.8879,75,6.41,123,7.7542,7.1616,-9.2847,1.4792,0.3452,-0.7941,85,6.769,130,11.5132,3.2337,-16.336,0.4574,-0.3894,-0.7696,74,85210.104,1647756,-6.0807,-0.2787,-0.7855,1.8624,-0.2617,2.4217,46
6.925,133,5.1777,-8.5899,-10.3577,1.0682,-0.2206,0.8993,75,6.462,124,5.8335,6.3747,-8.8354,1.7513,0.1631,-0.5653,85,6.821,131,13.6621,2.0198,-13.0969,0.9525,-0.9576,-1.1525,74,85210.155,1647757,-6.1009,0.4323,-1.0187,2.0332,-0.4304,2.4432,46
6.977,134,1.7742,-5.4552,-13.1407,1.3815,-0.8304,0.1319,75,6.514,125,7.4694,7.9821,-9.4604,1.4473,0.1287,-0.303,85,6.873,132,13.7219,-1.6191,-14.4838,1.3717,-1.363,-1.474,74,85210.207,1647758,-3.205,-2.5968,-2.993,2.1578,-0.3367,2.4588,46
7.029,135,6.3525,-2.2275,-13.8854,1.544,-1.2754,-0.5788,75,6.565,126,7.1565,8.6615,-9.8879,1.2594,0.4382,-0.2193,85,6.925,133,13.2886,0.9645,-11.0702,1.6777,-1.0348,-1.7256,74,85210.259,1647759,-0.1924,-2.3824,-4.6836,2.0485,0.4429,1.762,46
7.081,136,9.6939,-6.8235,-10.1863,0.4495,-0.2691,0.2542,75,6.617,127,6.9031,7.7913,-9.9442,0.5395,0.7586,-0.2554,85,6.977,134,11.3202,-1.1859,-10.6778,1.0275,-0.0769,-1.7621,74,85210.311,1647760,-0.1957,-0.7779,-3.9408,1.8771,1.0119,0.61,46
7.132,137,8.9411,-7.818,-6.9279,0.9271,-0.0687,0.8622,75,6.669,128,5.5886,6.8594,-10.7325,-0.2752,0.8831,-0.342,85,7.028,135,10.2059,-2.1711,-10.935,1.4263,0.6222,-1.7439,74,85210.362,1647761,0.0137,0.3383,-2.9451,1.6948,1.4272,-0.2309,46
7.184,138,5.1303,-8.0501,-6.2288,0.5304,0.2374,1.3059,75,6.721,129,4.6294,5.4372,-10.9437,-0.8703,0.9354,-0.3576,85,7.08,136,10.5435,-2.665,-11.4767,1.4022,1.1325,-1.6072,74,85210.414,1647762,-5.2216,-5.0109,-10.175,0.6663,1.7303,0.2796,46
7.236,139,2.0444,-6.7403,-6.3609,1.0615,0.2758,1.6297,75,6.773,130,3.7406,4.4784,-10.7264,-0.8673,1.0138,-0.3248,85,7.132,137,9.8245,-3.7521,-14.9526,0.6476,1.5049,-0.9694,74,85210.466,1647763,-2.8553,-4.2417,-7.4021,-0.1916,1.9515,0.8798,46
7.288,140,1.1276,-5.9668,-6.5832,1.4491,-0.4395,1.6879,75,6.824,131,5.9978,4.7221,-10.2547,-0.181,0.8593,-0.229,85,7.184,138,7.1583,-7.9755,-18.918,0.5195,1.1371,-0.4929,74,85210.518,1647764,-1.2159,-3.7027,-5.0602,-0.8177,2.113,1.3178,46
7.34,141,2.0133,-3.9728,-9.0058,1.732,-0.9778,1.6136,75,6.876,132,7.4526,5.7168,-10.5707,0.5396,1.0527,-0.1445,85,7.236,139,-0.0997,-11.0579,-18.9113,0.7178,1.2765,-0.717,74,85210.57,1647765,-0.0402,-3.3487,-3.3569,-1.2747,2.2308,1.6375,46
7.391,142,0.6227,-5.6531,-4.0381,1.9385,-0.393,1.6644,75,6.928,133,9.5188,8.6955,-10.0395,0.3707,1.3695,0.2565,85,7.287,140,2.7818,-8.5962,-18.7408,0.4617,0.3092,-0.5925,74,85210.621,1647766,0.8174,-3.0867,-2.1006,-1.6082,2.3168,1.8708,46
7.443,143,-1.9702,1.2641,-3.4085,1.7615,-0.1857,1.5464,75,6.98,134,7.5169,8.4997,-9.0995,0.3116,1.5477,0.4989,85,7.339,141,4.8917,-6.453,-17.9502,0.3585,-0.0164,-0.4007,74,85210.673,1647767,1.5437,-2.8776,-2.0369,-1.8516,2.3796,2.0411,46
7.495,144,3.6197,-3.7349,0.0666,0.6292,-0.8049,0.4535,75,7.032,135,5.5785,7.8733,-8.6261,0.1444,1.397,0.5088,85,7.391,142,6.4109,-4.7875,-16.6664,0.2898,-0.0234,-0.2474,74,85210.725,1647768,1.3657,-1.789,-9.3559,-0.956,1.8065,2.1654,46
7.547,145,7.6994,2.4519,-7.8411,-0.2181,-0.9576,0.2435,75,7.083,136,3.6804,6.8254,-8.4108,-0.1936,1.1141,0.3401,85,7.443,143,7.2552,-3.7006,-15.4497,0.1007,-0.4311,-0.0291,74,85210.776,1647769,-0.5737,-2.4648,-12.1266,-0.0424,1.3699,2.2322,46
7.599,146,9.3304,-3.4082,-5.9591,0.4159,-0.3061,0.6326,75,7.135,137,2.2679,6.2125,-8.5979,-0.0781,0.7785,0.0761,85,7.495,144,7.4832,-2.7117,-14.6888,-0.0396,-0.687,-0.028,74,85210.828,1647770,-0.4453,-1.592,-10.8,0.643,0.4618,2.0581,46
7.65,147,9.8883,-4.093,-4.0681,-0.3738,0.459,1.1384,75,7.187,138,1.9776,6.613,-8.7731,-0.3023,0.1692,-0.3091,85,7.546,145,9.2386,-2.2526,-13.522,-0.0839,-1.1748,-0.2184,74,85210.88,1647771,-0.345,-0.9351,-9.7949,1.1431,-0.2074,1.9304,46
7.702,148,6.5993,-3.953,-4.4109,-0.3443,1.0174,1.2428,75,7.239,139,4.0028,7.097,-9.864,-0.4849,-0.0559,-0.6489,85,7.598,146,12.0085,-2.2242,-11.6115,-0.0671,-1.5308,-0.5161,74,85210.932,1647772,-0.9775,0.7269,-7.5174,0.1564,0.5373,0.7329,46
7.754,149,3.9687,-3.7299,-5.3733,-0.3085,1.425,1.1854,75,7.291,140,6.0492,8.496,-10.0055,-0.7773,-0.5141,-0.9586,85,7.65,147,10.9542,-3.7154,-16.4794,0.5843,-1.7907,-0.5325,74,85210.983,1647773,-1.0087,2.1727,-4.9778,-0.5637,1.0808,-0.1412,46
7.806,150,1.372,-3.7246,-7.8495,0.4057,1.1978,1.5397,75,7.342,141,5.9206,9.1244,-11.6534,-0.4668,-0.6262,-0.8274,85,7.702,148,10.7327,0.2284,-14.3593,0.7379,-0.9526,0.1403,74,85211.035,1647774,-1.06,3.1704,-3.2307,-1.0893,1.4775,-0.7791,46
7.858,151,0.4233,-2.0933,-9.5244,0.9705,0.2252,1.7992,75,7.394,142,6.6903,8.55,-10.9427,-1.0207,-0.8314,-0.4911,85,7.754,149,9.6274,0.7358,-14.0569,0.1456,-0.0169,0.6672,74,85211.087,1647775,-1.1032,3.8779,-1.9677,-1.4729,1.767,-1.2447,46
7.909,152,0.8598,3.8621,-11.1424,1.3827,-0.505,0.724,75,7.446,143,4.8659,7.8195,-10.7791,-1.0449,-1.1426,-0.1548,85,7.805,150,9.7718,1.9311,-14.2185,0.2203,0.666,1.091,74,85211.139,1647776,-1.1615,4.3512,-1.045,-1.7528,1.9783,-1.5845,46
7.961,153,-0.1315,2.9049,-11.2244,0.919,-0.1064,0.1841,75,7.498,144,4.3123,7.5744,-10.531,-0.8333,-1.3741,-0.0084,85,7.857,151,11.0497,2.8655,-14.846,-0.5124,1.1644,1.3083,74,85211.191,1647777,-1.2206,4.6856,-0.3688,-1.9572,2.1325,-1.8325,46
8.013,154,4.9616,0.903,-10.6119,-0.0066,-0.747,-0.5407,75,7.55,145,3.9332,6.8471,-10.3552,-1.126,-1.3126,-0.188,85,7.909,152,10.9273,3.2567,-17.5032,-1.0492,1.5282,1.5233,74,85211.242,1647778,2.2618,4.687,1.7626,-1.9844,2.2451,-1.9625,46
8.065,155,8.6788,-4.5387,-10.5166,-0.6822,0.1117,0.0378,75,7.602,146,4.0412,5.9383,-9.7947,-1.4591,-0.9628,-0.4502,85,7.961,153,9.1492,1.6789,-17.5972,-1.4409,1.0171,1.2713,74,85211.294,1647779,5.9134,3.6255,-1.1987,-2.0201,1.5905,-1.2909,46
8.117,156,7.7394,-4.8737,-8.5323,-1.1753,0.7605,0.3955,75,7.654,147,3.4774,6.1895,-11.1288,-1.3033,-0.6902,-0.3923,85,8.013,154,11.9432,6.5773,-10.2592,-0.3753,0.069,0.8114,74,85211.346,1647780,4.425,2.656,-3.4906,-2.0328,0.9421,-0.6958,46
8.168,157,2.8353,-3.9647,-7.2558,-1.0744,1.2375,0.6331,75,7.706,148,7.4163,8.3115,-10.4739,-1.2946,-0.9927,-0.3253,85,8.064,155,10.8791,6.843,-13.118,-0.7554,-0.5296,0.438,74,85211.398,1647781,3.323,1.9338,-5.2489,-2.0415,0.4693,-0.2611,46
8.22,158,0.6775,-2.4565,-5.9555,-0.9472,0.9097,0.2217,75,7.757,149,5.2428,8.7122,-10.1376,-1.3383,-0.8421,-0.1323,85,8.116,156,10.3871,4.5994,-12.9109,-0.9328,-0.9603,0.2812,74,85211.449,1647782,2.0608,1.6302,-9.4654,-2.1678,0.7848,0.4095,46
8.272,159,0.8017,-2.0424,-4.742,-0.6781,1.2844,0.076,75,7.809,150,4.9797,8.4539,-9.1129,-1.223,-1.1036,-0.0871,85,8.168,157,8.7739,2.6592,-13.9059,-0.9239,-1.0682,0.1387,74,85211.501,1647783,2.03,1.2401,-8.4683,-2.26,1.0604,0.9499,46
8.324,160,2.0835,-2.3387,-4.3554,-0.0955,1.4397,-0.4046,75,7.861,151,5.38,8.7489,-8.7895,-1.1788,-1.4438,0.0058,85,8.22,158,8.7256,1.3342,-14.3284,-0.952,-1.0202,-0.0093,74,85211.553,1647784,2.0118,0.9406,-7.7096,-2.3274,1.2726,1.3593,46
8.376,161,6.5782,-6.9046,-0.5876,-0.1344,1.7176,-0.8097,75,7.913,152,4.1905,8.3045,-8.7536,-1.1286,-1.1397,0.0259,85,8.272,159,10.3989,0.6382,-14.4929,-1.02,-1.1983,0.0075,74,85211.605,1647785,1.9851,0.7266,-7.1431,-2.3765,1.4424,1.658,46
8.427,162,-0.7312,-1.3819,-8.3352,-0.7755,1.2054,-1.0227,75,7.965,153,4.4196,8.6789,-8.7948,-1.2284,-1.5045,-0.0669,85,8.323,160,12.6064,-1.2366,-13.9191,-1.34,-1.548,0.6356,74,85211.656,1647786,1.9812,-0.2477,-6.4162,-2.4123,1.5819,1.872,46
8.479,163,-1.6473,0.514,-7.3411,-0.8305,0.2104,-1.4215,75,8.016,154,4.3081,9.6787,-9.8564,-1.5766,-1.5005,-0.1223,85,8.375,161,12.9485,-0.3354,-12.4285,-1.6393,-0.9886,1.0108,74,85211.708,1647787,1.1115,-2.5153,-8.2304,-2.1841,1.352,2.0419,46
8.531,164,3.8553,-4.8226,-6.5528,-1.2835,0.4981,-0.9864,75,8.068,155,4.5304,10.0083,-10.4903,-1.6147,-1.5499,-0.2826,85,8.427,162,13.9671,-2.9702,-8.7836,-0.8997,-0.4286,1.4155,74,85211.76,1647788,0.7123,-2.9757,-8.8364,-1.4042,1.2004,1.8208,46
8.583,165,7.0315,-3.0589,-4.6903,-0.3712,1.0459,-0.3553,75,8.12,156,4.2471,9.4032,-10.7805,-1.8569,-1.4655,-0.3378,85,8.479,163,13.4766,1.6903,-8.7809,-1.2403,0.3655,1.7108,74,85211.812,1647789,0.5379,-2.0775,-9.1785,-0.5421,1.0092,1.7096,46
8.634,166,4.3994,-2.6707,-5.4389,-0.5923,1.4458,0.1505,75,8.172,157,3.4844,8.289,-10.5136,-1.7955,-1.3592,-0.4317,85,8.531,164,13.8122,2.6291,-9.0334,-1.5776,0.9451,1.9264,74,85211.863,1647790,0.4411,-1.4447,-9.3078,0.0973,0.8627,1.6347,46
8.686,167,0.8364,-2.1131,-5.0542,-0.4065,1.1336,-0.0717,75,8.224,158,2.832,6.7933,-10.604,-1.9585,-1.2979,-0.5154,85,8.582,165,14.1985,4.0503,-10.0187,-1.4208,1.3682,1.9339,74,85211.915,1647791,5.6803,4.2767,-14.8188,-0.2972,1.1623,1.177,46
8.738,168,-0.8884,-1.8446,-4.5396,-0.2086,0.9022,-0.2084,75,8.275,159,4.0161,7.0838,-10.5972,-2.1047,-1.3805,-0.4975,85,8.634,166,13.2826,3.5399,-11.467,-1.7122,1.6769,1.6493,74,85211.967,1647792,3.9887,3.4171,-12.3038,-0.8947,1.5044,0.2911,46
8.79,169,-1.6967,-1.2398,-3.9652,0.2709,0.595,-0.3658,75,8.327,160,4.8792,6.6695,-9.9384,-2.2161,-1.0535,-0.0724,85,8.686,167,12.3592,1.5002,-16.374,-1.7464,1.7135,1.3661,74,85212.019,1647793,2.7426,2.796,-10.4344,-1.3309,1.7436,-0.3545,46
8.841,170,1.3725,-1.466,-2.8527,0.1772,0.4099,-0.4244,75,8.379,161,6.1712,6.2185,-9.3698,-1.6965,-0.7985,0.218,85,8.737,168,14.2861,6.4468,-9.3664,-0.8719,1.2079,0.361,74,85212.07,1647794,1.817,2.3337,-9.0498,-1.6492,1.8971,-0.8253,46
8.893,171,-1.3294,2.1617,-8.353,0.7998,0.9816,-0.5769,75,8.431,162,6.0154,6.8199,-8.3454,-0.5665,-0.9458,0.2741,84,8.789,169,15.6923,9.9682,-6.792,-0.8782,0.2082,-0.2908,74,85212.122,1647795,1.1287,1.9808,-8.021,-1.8815,1.9908,-1.1686,46
8.945,172,4.0873,-3.62,-3.5053,-0.0689,0.0471,-0.1962,75,8.483,163,7.0582,8.7087,-8.2645,-0.1907,-1.1323,0.2592,84,8.841,170,14.6698,6.9789,-8.8846,-0.8784,-0.3695,-0.3587,74,85212.174,1647796,0.6126,1.7047,-7.2681,-2.0511,2.0364,-1.4187,46
8.997,173,-0.9032,1.6898,-3.7934,0.3596,-0.3921,-0.6712,75,8.534,164,6.5668,8.5449,-8.1401,-0.8128,-0.8805,0.173,84,8.893,171,13.2433,3.9355,-10.1552,-0.7766,-0.6268,-0.4955,74,85212.226,1647797,5.2059,4.6711,-13.2068,-2.1749,2.0292,-1.5978,46
